bundle_version,cut,window,series,series_label,vol_ann,sharpe_excess_cdi,sortino_excess_cdi,max_drawdown,pct_neg_months,worst_month,best_month,N_months,report_id
v13b3,D6M,20Y,PB,Portfólio B,0.22221429371656137,0.2887277390683465,0.4027137612494772,-0.4753155348331689,0.3817427385892116,-0.2787,0.1777,241,REL_IND_D6M_PB_20Y.pdf
v13b3,D6M,20Y,PC,Portfólio C,0.2511277103148253,0.2392089577549745,0.3483779954141692,-0.5062835861583341,0.43983402489626555,-0.3176,0.22829999999999998,241,REL_IND_D6M_PC_20Y.pdf
v13b3,D6M,20Y,SP500_PR,SP500_PR,0.16590590714286294,0.24847632346408216,0.375551352280283,-0.42783294191088805,0.4024896265560166,-0.1359,0.17629999999999998,241,REL_IND_D6M_SP500_PR_20Y.pdf
v13b3,D6M,20Y,SP500_TR,SP500_TR,0.16634448480955422,0.36418965630444433,0.5659511592201788,-0.4003413610637758,0.3900414937759336,-0.1349,0.1777,241,REL_IND_D6M_SP500_TR_20Y.pdf
v13b3,D6M,25Y,CDI,CDI,0.012836658780145001,0.0,0.0,0.0,0.0,0.0013,0.0208,301,REL_IND_D6M_CDI_25Y.pdf
v13b3,D6M,25Y,IBOV,IBOV,0.2372960619576271,-0.0028072116958646944,-0.0038562555097911132,-0.5120653258370315,0.43853820598006643,-0.299,0.17920000000000003,301,REL_IND_D6M_IBOV_25Y.pdf
v13b3,D6M,25Y,PA,Portfólio A,0.21595704059078713,0.30612364504447964,0.4624307809041511,-0.4366436444009205,0.4219269102990033,-0.24670000000000003,0.217,301,REL_IND_D6M_PA_25Y.pdf
v13b3,D6M,25Y,PB,Portfólio B,0.2260166229914042,0.27309635087818573,0.39219786508300775,-0.5249750677558478,0.39867109634551495,-0.2736,0.2078,301,REL_IND_D6M_PB_25Y.pdf
v13b3,D6M,25Y,PC,Portfólio C,0.2595489838379177,0.2954896459495728,0.43938852253632016,-0.5534695958751514,0.42524916943521596,-0.32439999999999997,0.2304,301,REL_IND_D6M_PC_25Y.pdf
v13b3,D6M,25Y,SP500_PR,SP500_PR,0.1682453824476326,0.026583671952785798,0.03824049533512033,-0.5067819433416056,0.4186046511627907,-0.1359,0.17629999999999998,301,REL_IND_D6M_SP500_PR_25Y.pdf
